2025-01-11T20:04:52.004+01:00  INFO 9368 --- [main] com.bht.meditrack.MediTrackApplication   : Starting MediTrackApplication using Java 21.0.4 with PID 9368 (C:\Users\phili\IdeaProjects\MS\target\classes started by phili in C:\Users\phili\IdeaProjects\MS)
2025-01-11T20:04:52.006+01:00  INFO 9368 --- [main] com.bht.meditrack.MediTrackApplication   : No active profile set, falling back to 1 default profile: "default"
2025-01-11T20:04:53.312+01:00  INFO 9368 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-01-11T20:04:53.390+01:00  INFO 9368 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 71 ms. Found 3 JPA repository interfaces.
2025-01-11T20:04:54.362+01:00  INFO 9368 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 8080 (http)
2025-01-11T20:04:54.412+01:00  INFO 9368 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2025-01-11T20:04:54.412+01:00  INFO 9368 --- [main] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.31]
2025-01-11T20:04:54.473+01:00  INFO 9368 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2025-01-11T20:04:54.473+01:00  INFO 9368 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 2428 ms
2025-01-11T20:04:54.901+01:00  INFO 9368 --- [main] o.hibernate.jpa.internal.util.LogHelper  : HHH000204: Processing PersistenceUnitInfo [name: default]
2025-01-11T20:04:54.972+01:00  INFO 9368 --- [main] org.hibernate.Version                    : HHH000412: Hibernate ORM core version 6.5.3.Final
2025-01-11T20:04:55.009+01:00  INFO 9368 --- [main] o.h.c.internal.RegionFactoryInitiator    : HHH000026: Second-level cache disabled
2025-01-11T20:04:55.342+01:00  INFO 9368 --- [main] o.s.o.j.p.SpringPersistenceUnitInfo      : No LoadTimeWeaver setup: ignoring JPA class transformer
2025-01-11T20:04:55.649+01:00  WARN 9368 --- [main] org.hibernate.orm.deprecation            : HHH90000025: PostgreSQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2025-01-11T20:04:56.686+01:00  INFO 9368 --- [main] o.h.e.t.j.p.i.JtaPlatformInitiator       : HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-01-11T20:04:56.946+01:00  INFO 9368 --- [main] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-01-11T20:04:57.961+01:00  WARN 9368 --- [main] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-01-11T20:04:59.773+01:00  INFO 9368 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port 8080 (http) with context path '/'
2025-01-11T20:04:59.786+01:00  INFO 9368 --- [main] com.bht.meditrack.MediTrackApplication   : Started MediTrackApplication in 8.26 seconds (process running for 9.307)
2025-01-11T20:05:00.381+01:00  INFO 9368 --- [RMI TCP Connection(3)-192.168.178.47] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-01-11T20:18:46.622+01:00 ERROR 9368 --- [http-nio-8080-exec-5] o.a.c.c.C.[.[.[/].[dispatcherServlet]    : Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception

java.lang.ClassCastException: class java.lang.String cannot be cast to class org.springframework.security.oauth2.jwt.Jwt (java.lang.String is in module java.base of loader 'bootstrap'; org.springframework.security.oauth2.jwt.Jwt is in unnamed module of loader 'app')
	at com.bht.meditrack.shared.SecurityConfig.lambda$securityFilterChain$3(SecurityConfig.java:62) ~[classes/:na]
2025-01-11T21:12:16.571+01:00  INFO 9912 --- [http-nio-8080-exec-10] c.b.m.P.ui.controller.PatientController  : jwt: org.springframework.security.oauth2.jwt.Jwt@82412f5b
2025-01-11T21:12:16.571+01:00 DEBUG 9912 --- [http-nio-8080-exec-3] org.hibernate.SQL                        : select p1_0.id,p1_0.strasse,p1_0.hausnummer,p1_0.plz,p1_0.ort,p1_0.email,p1_0.telefon,p1_0.krankenkasse,p1_0.krankenversicherungsnummer,p1_0.first_name,p1_0.last_name,p1_0.titel,p1_0.date_of_birth from patient p1_0 where p1_0.id=?
2025-01-11T21:12:16.573+01:00 DEBUG 9912 --- [http-nio-8080-exec-10] org.hibernate.SQL                        : select p1_0.id,p1_0.strasse,p1_0.hausnummer,p1_0.plz,p1_0.ort,p1_0.email,p1_0.telefon,p1_0.krankenkasse,p1_0.krankenversicherungsnummer,p1_0.first_name,p1_0.last_name,p1_0.titel,p1_0.date_of_birth from patient p1_0 where p1_0.id=?
2025-01-11T21:12:16.576+01:00  INFO 9912 --- [http-nio-8080-exec-3] c.b.m.V.i.a.PerformanceMonitoringAspect  : Performance: $Proxy159.findByPatientId - 22 ms
2025-01-11T21:36:57.739+01:00  INFO 9912 --- [SpringApplicationShutdownHook] j.LocalContainerEntityManagerFactoryBean : Closing JPA EntityManagerFactory for persistence unit 'default'
2025-01-11T21:37:07.567+01:00  INFO 15352 --- [main] com.bht.meditrack.MediTrackApplication   : Starting MediTrackApplication using Java 21.0.4 with PID 15352 (C:\Users\phili\IdeaProjects\MS\target\classes started by phili in C:\Users\phili\IdeaProjects\MS)
2025-01-11T21:37:07.570+01:00  INFO 15352 --- [main] com.bht.meditrack.MediTrackApplication   : No active profile set, falling back to 1 default profile: "default"
2025-01-11T21:37:09.083+01:00  INFO 15352 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-01-11T21:37:09.181+01:00  INFO 15352 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 90 ms. Found 3 JPA repository interfaces.
2025-01-11T21:37:10.781+01:00  INFO 15352 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 8080 (http)
2025-01-11T21:37:10.821+01:00  INFO 15352 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2025-01-11T21:37:10.822+01:00  INFO 15352 --- [main] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.31]
2025-01-11T21:37:10.886+01:00  INFO 15352 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2025-01-11T21:37:10.886+01:00  INFO 15352 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 3260 ms
2025-01-11T21:37:11.323+01:00  INFO 15352 --- [main] o.hibernate.jpa.internal.util.LogHelper  : HHH000204: Processing PersistenceUnitInfo [name: default]
2025-01-11T21:37:11.385+01:00  INFO 15352 --- [main] org.hibernate.Version                    : HHH000412: Hibernate ORM core version 6.5.3.Final
2025-01-11T21:37:11.425+01:00  INFO 15352 --- [main] o.h.c.internal.RegionFactoryInitiator    : HHH000026: Second-level cache disabled
2025-01-11T21:37:11.752+01:00  INFO 15352 --- [main] o.s.o.j.p.SpringPersistenceUnitInfo      : No LoadTimeWeaver setup: ignoring JPA class transformer
2025-01-11T21:37:12.082+01:00  WARN 15352 --- [main] org.hibernate.orm.deprecation            : HHH90000025: PostgreSQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2025-01-11T21:37:13.208+01:00  INFO 15352 --- [main] o.h.e.t.j.p.i.JtaPlatformInitiator       : HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-01-11T21:37:13.394+01:00  INFO 15352 --- [main] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-01-11T21:37:14.366+01:00  WARN 15352 --- [main] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-01-11T21:37:16.394+01:00  INFO 15352 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port 8080 (http) with context path '/'
2025-01-11T21:37:16.407+01:00  INFO 15352 --- [main] com.bht.meditrack.MediTrackApplication   : Started MediTrackApplication in 9.425 seconds (process running for 10.372)
2025-01-11T21:37:17.245+01:00  INFO 15352 --- [RMI TCP Connection(3)-192.168.178.47] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-01-11T21:37:56.428+01:00  INFO 15352 --- [http-nio-8080-exec-4] c.b.m.P.ui.controller.PatientController  : jwt: org.springframework.security.oauth2.jwt.Jwt@2710e14d
2025-01-11T21:37:56.434+01:00  INFO 15352 --- [http-nio-8080-exec-3] c.b.m.V.i.aspects.LoggingAspect          : Aufruf von: findByPatientId
2025-01-11T21:37:56.518+01:00 DEBUG 15352 --- [http-nio-8080-exec-4] org.hibernate.SQL                        : select p1_0.id,p1_0.strasse,p1_0.hausnummer,p1_0.plz,p1_0.ort,p1_0.email,p1_0.telefon,p1_0.krankenkasse,p1_0.krankenversicherungsnummer,p1_0.first_name,p1_0.last_name,p1_0.titel,p1_0.date_of_birth from patient p1_0 where p1_0.id=?
2025-01-11T21:37:56.596+01:00 DEBUG 15352 --- [http-nio-8080-exec-3] org.hibernate.SQL                        : select v1_0.id,v1_0.atemfrequenz,v1_0.datum,v1_0.diastolisch,v1_0.herzfrequenz,v1_0.patient_id,v1_0.systolisch,v1_0.temperatur from vitaldaten v1_0 where v1_0.patient_id=?
2025-01-11T21:37:56.613+01:00 DEBUG 15352 --- [http-nio-8080-exec-3] org.hibernate.SQL                        : select p1_0.id,p1_0.strasse,p1_0.hausnummer,p1_0.plz,p1_0.ort,p1_0.email,p1_0.telefon,p1_0.krankenkasse,p1_0.krankenversicherungsnummer,p1_0.first_name,p1_0.last_name,p1_0.titel,p1_0.date_of_birth from patient p1_0 where p1_0.id=?
2025-01-11T21:37:56.636+01:00  INFO 15352 --- [http-nio-8080-exec-3] c.b.m.V.i.a.PerformanceMonitoringAspect  : Performance: $Proxy159.findByPatientId - 202 ms
2025-01-11T21:38:30.710+01:00 DEBUG 15352 --- [http-nio-8080-exec-9] org.hibernate.SQL                        : select p1_0.id,p1_0.strasse,p1_0.hausnummer,p1_0.plz,p1_0.ort,p1_0.email,p1_0.telefon,p1_0.krankenkasse,p1_0.krankenversicherungsnummer,p1_0.first_name,p1_0.last_name,p1_0.titel,p1_0.date_of_birth from patient p1_0 where p1_0.id=?
2025-01-11T21:38:30.722+01:00  INFO 15352 --- [http-nio-8080-exec-9] c.b.m.V.i.aspects.LoggingAspect          : Aufruf von: save
2025-01-11T21:38:30.773+01:00 DEBUG 15352 --- [http-nio-8080-exec-9] org.hibernate.SQL                        : insert into vitaldaten (atemfrequenz,datum,diastolisch,herzfrequenz,patient_id,systolisch,temperatur,id) values (?,?,?,?,?,?,?,?)
2025-01-11T21:38:30.804+01:00  INFO 15352 --- [http-nio-8080-exec-9] c.b.m.V.i.a.PerformanceMonitoringAspect  : Performance: $Proxy159.save - 81 ms
2025-01-11T21:38:30.806+01:00  INFO 15352 --- [http-nio-8080-exec-9] c.b.m.V.i.aspects.LoggingAspect          : Aufruf von: handleVitaldatenErstelltEvent
2025-01-11T21:38:30.807+01:00  INFO 15352 --- [http-nio-8080-exec-9] c.b.m.V.i.r.VitaldatenEventListener      : Vitaldaten erstellt ID=bfc8594d-7284-4b12-873e-72e316b6dc77, Herzfrequenz=80, Atemfrequenz=70, Systolisch=110, Diastolisch=80, Temperatur=37.0, Datum=2025-01-11T21:38:30.805192900
2025-01-11T21:38:30.807+01:00  INFO 15352 --- [http-nio-8080-exec-9] c.b.m.V.i.a.PerformanceMonitoringAspect  : Performance: VitaldatenEventListener.handleVitaldatenErstelltEvent - 0 ms
2025-01-11T21:38:50.558+01:00  INFO 15352 --- [http-nio-8080-exec-1] c.b.m.P.ui.controller.PatientController  : jwt: org.springframework.security.oauth2.jwt.Jwt@2710e14d
2025-01-11T21:38:50.558+01:00  INFO 15352 --- [http-nio-8080-exec-2] c.b.m.V.i.aspects.LoggingAspect          : Aufruf von: findByPatientId
2025-01-11T21:38:50.562+01:00 DEBUG 15352 --- [http-nio-8080-exec-1] org.hibernate.SQL                        : select p1_0.id,p1_0.strasse,p1_0.hausnummer,p1_0.plz,p1_0.ort,p1_0.email,p1_0.telefon,p1_0.krankenkasse,p1_0.krankenversicherungsnummer,p1_0.first_name,p1_0.last_name,p1_0.titel,p1_0.date_of_birth from patient p1_0 where p1_0.id=?
2025-01-11T21:38:50.563+01:00 DEBUG 15352 --- [http-nio-8080-exec-2] org.hibernate.SQL                        : select v1_0.id,v1_0.atemfrequenz,v1_0.datum,v1_0.diastolisch,v1_0.herzfrequenz,v1_0.patient_id,v1_0.systolisch,v1_0.temperatur from vitaldaten v1_0 where v1_0.patient_id=?
2025-01-11T21:38:50.573+01:00 DEBUG 15352 --- [http-nio-8080-exec-2] org.hibernate.SQL                        : select p1_0.id,p1_0.strasse,p1_0.hausnummer,p1_0.plz,p1_0.ort,p1_0.email,p1_0.telefon,p1_0.krankenkasse,p1_0.krankenversicherungsnummer,p1_0.first_name,p1_0.last_name,p1_0.titel,p1_0.date_of_birth from patient p1_0 where p1_0.id=?
2025-01-11T21:38:50.579+01:00  INFO 15352 --- [http-nio-8080-exec-2] c.b.m.V.i.a.PerformanceMonitoringAspect  : Performance: $Proxy159.findByPatientId - 21 ms
2025-01-11T21:41:52.450+01:00 DEBUG 15352 --- [http-nio-8080-exec-5] org.hibernate.SQL                        : select p1_0.id,p1_0.strasse,p1_0.hausnummer,p1_0.plz,p1_0.ort,p1_0.email,p1_0.telefon,p1_0.krankenkasse,p1_0.krankenversicherungsnummer,p1_0.first_name,p1_0.last_name,p1_0.titel,p1_0.date_of_birth from patient p1_0 where p1_0.id=?
2025-01-11T21:41:52.489+01:00  INFO 15352 --- [http-nio-8080-exec-5] c.b.m.V.i.aspects.LoggingAspect          : Aufruf von: save
2025-01-11T21:41:52.514+01:00 DEBUG 15352 --- [http-nio-8080-exec-5] org.hibernate.SQL                        : insert into vitaldaten (atemfrequenz,datum,diastolisch,herzfrequenz,patient_id,systolisch,temperatur,id) values (?,?,?,?,?,?,?,?)
2025-01-11T21:41:52.540+01:00  INFO 15352 --- [http-nio-8080-exec-5] c.b.m.V.i.a.PerformanceMonitoringAspect  : Performance: $Proxy159.save - 51 ms
2025-01-11T21:41:52.545+01:00  INFO 15352 --- [http-nio-8080-exec-5] c.b.m.V.i.aspects.LoggingAspect          : Aufruf von: handleVitaldatenErstelltEvent
2025-01-11T21:41:52.546+01:00  INFO 15352 --- [http-nio-8080-exec-5] c.b.m.V.i.r.VitaldatenEventListener      : Vitaldaten erstellt ID=7937d5a0-9b48-4b85-9d89-ff79dba270cc, Herzfrequenz=80, Atemfrequenz=10, Systolisch=110, Diastolisch=30, Temperatur=36.0, Datum=2025-01-11T21:41:52.540731
2025-01-11T21:41:52.546+01:00  INFO 15352 --- [http-nio-8080-exec-5] c.b.m.V.i.a.PerformanceMonitoringAspect  : Performance: VitaldatenEventListener.handleVitaldatenErstelltEvent - 0 ms
2025-01-11T21:42:15.993+01:00  INFO 15352 --- [http-nio-8080-exec-7] c.b.m.P.ui.controller.PatientController  : jwt: org.springframework.security.oauth2.jwt.Jwt@2710e14d
2025-01-11T21:42:15.995+01:00  INFO 15352 --- [http-nio-8080-exec-8] c.b.m.V.i.aspects.LoggingAspect          : Aufruf von: findByPatientId
2025-01-11T21:42:15.999+01:00 DEBUG 15352 --- [http-nio-8080-exec-7] org.hibernate.SQL                        : select p1_0.id,p1_0.strasse,p1_0.hausnummer,p1_0.plz,p1_0.ort,p1_0.email,p1_0.telefon,p1_0.krankenkasse,p1_0.krankenversicherungsnummer,p1_0.first_name,p1_0.last_name,p1_0.titel,p1_0.date_of_birth from patient p1_0 where p1_0.id=?
2025-01-11T21:42:16.017+01:00 DEBUG 15352 --- [http-nio-8080-exec-8] org.hibernate.SQL                        : select v1_0.id,v1_0.atemfrequenz,v1_0.datum,v1_0.diastolisch,v1_0.herzfrequenz,v1_0.patient_id,v1_0.systolisch,v1_0.temperatur from vitaldaten v1_0 where v1_0.patient_id=?
2025-01-11T21:42:16.031+01:00 DEBUG 15352 --- [http-nio-8080-exec-8] org.hibernate.SQL                        : select p1_0.id,p1_0.strasse,p1_0.hausnummer,p1_0.plz,p1_0.ort,p1_0.email,p1_0.telefon,p1_0.krankenkasse,p1_0.krankenversicherungsnummer,p1_0.first_name,p1_0.last_name,p1_0.titel,p1_0.date_of_birth from patient p1_0 where p1_0.id=?
2025-01-11T21:42:16.043+01:00  INFO 15352 --- [http-nio-8080-exec-8] c.b.m.V.i.a.PerformanceMonitoringAspect  : Performance: $Proxy159.findByPatientId - 47 ms
2025-01-11T21:43:43.050+01:00 DEBUG 15352 --- [http-nio-8080-exec-1] org.hibernate.SQL                        : select p1_0.id,p1_0.strasse,p1_0.hausnummer,p1_0.plz,p1_0.ort,p1_0.email,p1_0.telefon,p1_0.krankenkasse,p1_0.krankenversicherungsnummer,p1_0.first_name,p1_0.last_name,p1_0.titel,p1_0.date_of_birth from patient p1_0 where p1_0.id=?
2025-01-11T21:43:43.070+01:00  INFO 15352 --- [http-nio-8080-exec-1] c.b.m.V.i.aspects.LoggingAspect          : Aufruf von: save
2025-01-11T21:43:43.071+01:00 DEBUG 15352 --- [http-nio-8080-exec-1] org.hibernate.SQL                        : insert into vitaldaten (atemfrequenz,datum,diastolisch,herzfrequenz,patient_id,systolisch,temperatur,id) values (?,?,?,?,?,?,?,?)
2025-01-11T21:43:43.091+01:00  INFO 15352 --- [http-nio-8080-exec-1] c.b.m.V.i.a.PerformanceMonitoringAspect  : Performance: $Proxy159.save - 21 ms
2025-01-11T21:43:43.092+01:00  INFO 15352 --- [http-nio-8080-exec-1] c.b.m.V.i.aspects.LoggingAspect          : Aufruf von: handleVitaldatenErstelltEvent
2025-01-11T21:43:43.092+01:00  INFO 15352 --- [http-nio-8080-exec-1] c.b.m.V.i.r.VitaldatenEventListener      : Vitaldaten erstellt ID=5449a48a-d6c7-4883-ae88-a271f3ae65dc, Herzfrequenz=70, Atemfrequenz=7, Systolisch=110, Diastolisch=50, Temperatur=34.0, Datum=2025-01-11T21:43:43.092051200
2025-01-11T21:43:43.092+01:00  INFO 15352 --- [http-nio-8080-exec-1] c.b.m.V.i.a.PerformanceMonitoringAspect  : Performance: VitaldatenEventListener.handleVitaldatenErstelltEvent - 0 ms
2025-01-11T21:44:25.390+01:00  INFO 15352 --- [http-nio-8080-exec-8] c.b.m.P.ui.controller.PatientController  : jwt: org.springframework.security.oauth2.jwt.Jwt@62647dc7
2025-01-11T21:44:25.390+01:00  INFO 15352 --- [http-nio-8080-exec-7] c.b.m.V.i.aspects.LoggingAspect          : Aufruf von: findByPatientId
2025-01-11T21:44:25.490+01:00 DEBUG 15352 --- [http-nio-8080-exec-8] org.hibernate.SQL                        : select p1_0.id,p1_0.strasse,p1_0.hausnummer,p1_0.plz,p1_0.ort,p1_0.email,p1_0.telefon,p1_0.krankenkasse,p1_0.krankenversicherungsnummer,p1_0.first_name,p1_0.last_name,p1_0.titel,p1_0.date_of_birth from patient p1_0 where p1_0.id=?
2025-01-11T21:44:25.581+01:00 DEBUG 15352 --- [http-nio-8080-exec-7] org.hibernate.SQL                        : select v1_0.id,v1_0.atemfrequenz,v1_0.datum,v1_0.diastolisch,v1_0.herzfrequenz,v1_0.patient_id,v1_0.systolisch,v1_0.temperatur from vitaldaten v1_0 where v1_0.patient_id=?
2025-01-11T21:44:25.611+01:00 DEBUG 15352 --- [http-nio-8080-exec-7] org.hibernate.SQL                        : select p1_0.id,p1_0.strasse,p1_0.hausnummer,p1_0.plz,p1_0.ort,p1_0.email,p1_0.telefon,p1_0.krankenkasse,p1_0.krankenversicherungsnummer,p1_0.first_name,p1_0.last_name,p1_0.titel,p1_0.date_of_birth from patient p1_0 where p1_0.id=?
2025-01-11T21:44:25.625+01:00  INFO 15352 --- [http-nio-8080-exec-7] c.b.m.V.i.a.PerformanceMonitoringAspect  : Performance: $Proxy159.findByPatientId - 215 ms
2025-01-11T21:49:30.454+01:00  INFO 15352 --- [SpringApplicationShutdownHook] j.LocalContainerEntityManagerFactoryBean : Closing JPA EntityManagerFactory for persistence unit 'default'
2025-01-11T21:49:37.714+01:00  INFO 15084 --- [main] com.bht.meditrack.MediTrackApplication   : Starting MediTrackApplication using Java 21.0.4 with PID 15084 (C:\Users\phili\IdeaProjects\MS\target\classes started by phili in C:\Users\phili\IdeaProjects\MS)
2025-01-11T21:49:37.716+01:00  INFO 15084 --- [main] com.bht.meditrack.MediTrackApplication   : No active profile set, falling back to 1 default profile: "default"
2025-01-11T21:49:41.425+01:00  INFO 15084 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-01-11T21:49:41.543+01:00  INFO 15084 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 111 ms. Found 3 JPA repository interfaces.
2025-01-11T21:49:42.985+01:00  INFO 15084 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 8080 (http)
2025-01-11T21:49:43.032+01:00  INFO 15084 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2025-01-11T21:49:43.032+01:00  INFO 15084 --- [main] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.31]
2025-01-11T21:49:43.094+01:00  INFO 15084 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2025-01-11T21:49:43.095+01:00  INFO 15084 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 5336 ms
2025-01-11T21:49:43.519+01:00  INFO 15084 --- [main] o.hibernate.jpa.internal.util.LogHelper  : HHH000204: Processing PersistenceUnitInfo [name: default]
2025-01-11T21:49:43.585+01:00  INFO 15084 --- [main] org.hibernate.Version                    : HHH000412: Hibernate ORM core version 6.5.3.Final
2025-01-11T21:49:43.619+01:00  INFO 15084 --- [main] o.h.c.internal.RegionFactoryInitiator    : HHH000026: Second-level cache disabled
2025-01-11T21:49:43.920+01:00  INFO 15084 --- [main] o.s.o.j.p.SpringPersistenceUnitInfo      : No LoadTimeWeaver setup: ignoring JPA class transformer
2025-01-11T21:49:44.217+01:00  WARN 15084 --- [main] org.hibernate.orm.deprecation            : HHH90000025: PostgreSQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2025-01-11T21:49:45.214+01:00  INFO 15084 --- [main] o.h.e.t.j.p.i.JtaPlatformInitiator       : HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-01-11T21:49:45.396+01:00  INFO 15084 --- [main] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-01-11T21:49:46.313+01:00  WARN 15084 --- [main] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-01-11T21:49:48.194+01:00  INFO 15084 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port 8080 (http) with context path '/'
2025-01-11T21:49:48.205+01:00  INFO 15084 --- [main] com.bht.meditrack.MediTrackApplication   : Started MediTrackApplication in 11.001 seconds (process running for 11.845)
2025-01-11T21:49:48.936+01:00  INFO 15084 --- [RMI TCP Connection(3)-192.168.178.47] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-01-11T21:50:04.212+01:00  INFO 15084 --- [http-nio-8080-exec-1] c.b.m.P.ui.controller.PatientController  : jwt: org.springframework.security.oauth2.jwt.Jwt@14ee2211
2025-01-11T21:50:04.219+01:00  INFO 15084 --- [http-nio-8080-exec-2] c.b.m.V.i.aspects.LoggingAspect          : Aufruf von: findByPatientId
2025-01-11T21:50:04.293+01:00 DEBUG 15084 --- [http-nio-8080-exec-1] org.hibernate.SQL                        : select p1_0.id,p1_0.strasse,p1_0.hausnummer,p1_0.plz,p1_0.ort,p1_0.email,p1_0.telefon,p1_0.krankenkasse,p1_0.krankenversicherungsnummer,p1_0.first_name,p1_0.last_name,p1_0.titel,p1_0.date_of_birth from patient p1_0 where p1_0.id=?
2025-01-11T21:50:04.356+01:00 DEBUG 15084 --- [http-nio-8080-exec-2] org.hibernate.SQL                        : select v1_0.id,v1_0.atemfrequenz,v1_0.datum,v1_0.diastolisch,v1_0.herzfrequenz,v1_0.patient_id,v1_0.systolisch,v1_0.temperatur from vitaldaten v1_0 where v1_0.patient_id=?
2025-01-11T21:50:04.374+01:00 DEBUG 15084 --- [http-nio-8080-exec-2] org.hibernate.SQL                        : select p1_0.id,p1_0.strasse,p1_0.hausnummer,p1_0.plz,p1_0.ort,p1_0.email,p1_0.telefon,p1_0.krankenkasse,p1_0.krankenversicherungsnummer,p1_0.first_name,p1_0.last_name,p1_0.titel,p1_0.date_of_birth from patient p1_0 where p1_0.id=?
2025-01-11T21:50:04.391+01:00  INFO 15084 --- [http-nio-8080-exec-2] c.b.m.V.i.a.PerformanceMonitoringAspect  : Performance: $Proxy159.findByPatientId - 172 ms
2025-01-11T21:50:53.085+01:00 DEBUG 15084 --- [http-nio-8080-exec-3] org.hibernate.SQL                        : select p1_0.id,p1_0.strasse,p1_0.hausnummer,p1_0.plz,p1_0.ort,p1_0.email,p1_0.telefon,p1_0.krankenkasse,p1_0.krankenversicherungsnummer,p1_0.first_name,p1_0.last_name,p1_0.titel,p1_0.date_of_birth from patient p1_0 where p1_0.id=?
2025-01-11T21:50:53.101+01:00  INFO 15084 --- [http-nio-8080-exec-3] c.b.m.V.i.aspects.LoggingAspect          : Aufruf von: save
2025-01-11T21:50:53.151+01:00 DEBUG 15084 --- [http-nio-8080-exec-3] org.hibernate.SQL                        : insert into vitaldaten (atemfrequenz,datum,diastolisch,herzfrequenz,patient_id,systolisch,temperatur,id) values (?,?,?,?,?,?,?,?)
2025-01-11T21:50:53.187+01:00  INFO 15084 --- [http-nio-8080-exec-3] c.b.m.V.i.a.PerformanceMonitoringAspect  : Performance: $Proxy159.save - 86 ms
2025-01-11T21:50:53.190+01:00  INFO 15084 --- [http-nio-8080-exec-3] c.b.m.V.i.aspects.LoggingAspect          : Aufruf von: handleVitaldatenErstelltEvent
2025-01-11T21:50:53.190+01:00  INFO 15084 --- [http-nio-8080-exec-3] c.b.m.V.i.r.VitaldatenEventListener      : Vitaldaten erstellt ID=a8a58b6d-c020-41f9-8d7b-ae9f6d41cd4e, Herzfrequenz=65, Atemfrequenz=40, Systolisch=110, Diastolisch=50, Temperatur=36.0, Datum=2025-01-11T21:50:53.187838900
2025-01-11T21:50:53.191+01:00  INFO 15084 --- [http-nio-8080-exec-3] c.b.m.V.i.a.PerformanceMonitoringAspect  : Performance: VitaldatenEventListener.handleVitaldatenErstelltEvent - 1 ms
2025-01-11T21:50:59.494+01:00  INFO 15084 --- [http-nio-8080-exec-8] c.b.m.V.i.aspects.LoggingAspect          : Aufruf von: findByPatientId
